timestamp,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z,acc_x,acc_y,acc_z,w_yaw,w_pitch,w_roll,gesture_id,user_id,trial_id,label,source
0.86676306,0.17818384,0.35541418,0.34251988,0.6820465,0.64055926,-0.35284,-0.0005420875,-0.29166666,0.115384616,-0.88,0.26213402,-0.18446858,-0.13560677,12,U1,6,0,g12_U1_t06.mat
0.883426,0.17522894,0.3558908,0.3428659,0.684595,0.6396587,-0.34951913,0.0016827259,-0.33333334,0.15384616,-0.92,0.1146537,-0.20890321,-0.041358992,12,U1,6,0,g12_U1_t06.mat
0.90010005,0.17285112,0.35640445,0.34264162,0.6857728,0.63882023,-0.34873804,0.0024957068,-0.375,0.1923077,-0.88,0.08760109,-0.2211205,0.00925555,12,U1,6,0,g12_U1_t06.mat
0.91676605,0.17183915,0.35543552,0.34214458,0.68977594,0.6357853,-0.34635636,0.004849715,-0.375,0.1923077,-0.92,0.11116303,-0.31362295,0.02147287,12,U1,6,0,g12_U1_t06.mat
0.93343306,0.17110571,0.3545344,0.34151945,0.6930744,0.63302225,-0.34481806,0.005582306,-0.33333334,0.23076923,-0.92,0.040477205,-0.48030192,-0.023033015,12,U1,6,0,g12_U1_t06.mat
0.950106,0.17059502,0.35363996,0.34081322,0.6962687,0.6298729,-0.3441588,0.004977289,-0.33333334,0.26923078,-0.92,-0.02584532,-0.56320506,-0.066666245,12,U1,6,0,g12_U1_t06.mat
0.9667781,0.17044358,0.3527969,0.3393277,0.6992279,0.6264958,-0.34434196,0.0034636061,-0.375,0.34615386,-0.88,-0.07296921,-0.61207426,-0.066666245,12,U1,6,0,g12_U1_t06.mat
0.98344004,0.17003407,0.3519746,0.33755776,0.7048591,0.61960775,-0.34533983,0.00052116654,-0.41666666,0.46153846,-0.88,-0.0083920285,-0.3816908,0.050270796,12,U1,6,0,g12_U1_t06.mat
1.000112,0.17036143,0.35031295,0.33577836,0.70776576,0.61593854,-0.34595817,0.0004896211,-0.375,0.42307693,-0.88,0.005570609,-0.28307968,0.06946942,12,U1,6,0,g12_U1_t06.mat
1.0167761,0.17237808,0.34908777,0.33421147,0.7103412,0.61267,-0.34648344,-0.00010133234,-0.375,0.3846154,-0.88,-0.060751904,-0.31275028,0.00925555,12,U1,6,0,g12_U1_t06.mat
1.0334451,0.17299752,0.34806365,0.33259958,0.7111608,0.611613,-0.3466692,-0.0006288564,-0.41666666,0.34615386,-0.88,-0.09391316,-0.38518146,-0.05706695,12,U1,6,0,g12_U1_t06.mat
1.0501181,0.17328347,0.3474058,0.3312331,0.7148109,0.6068818,-0.3474579,-0.0035809819,-0.41666666,0.3846154,-0.84,-0.09653115,-0.49164656,-0.087610215,12,U1,6,0,g12_U1_t06.mat
1.066784,0.17385456,0.347021,0.33058158,0.71896946,0.60113996,-0.3488019,-0.007131307,-0.5,0.42307693,-0.76,-0.022354659,-0.43405068,-0.032632347,12,U1,6,0,g12_U1_t06.mat
1.0834491,0.17430975,0.34635216,0.3295327,0.7199189,0.5999147,-0.34894598,-0.007468393,-0.45833334,0.46153846,-0.76,0.07451112,-0.33194894,0.019727534,12,U1,6,0,g12_U1_t06.mat
1.1001211,0.17519689,0.34569758,0.3283114,0.7234952,0.5956589,-0.34885633,-0.0066676023,-0.375,0.46153846,-0.8,0.11988968,-0.11378275,0.050270796,12,U1,6,0,g12_U1_t06.mat
1.1168041,0.17603105,0.34510776,0.3266593,0.7250694,0.59360147,-0.34910378,-0.0061823805,-0.33333334,0.3846154,-0.8,-0.004901365,-0.071022175,0.025836192,12,U1,6,0,g12_U1_t06.mat
1.133455,0.17643033,0.34476212,0.32576534,0.7257366,0.5922948,-0.34992173,-0.006922022,-0.45833334,0.3846154,-0.76,-0.019736663,-0.10156544,0.024963541,12,U1,6,0,g12_U1_t06.mat
1.150128,0.17657433,0.3444434,0.32530713,0.7267938,0.5906829,-0.35043296,-0.007818383,-0.5,0.3846154,-0.76,0.14956029,-0.12774538,0.0031469243,12,U1,6,0,g12_U1_t06.mat
1.166795,0.17690632,0.34403378,0.32516268,0.7294431,0.58781385,-0.34973246,-0.008654484,-0.41666666,0.30769232,-0.72,0.30925792,-0.20890321,-0.009943046,12,U1,6,0,g12_U1_t06.mat
1.183462,0.17628159,0.34373823,0.32542,0.73059887,0.58668596,-0.34919032,-0.0095340265,-0.41666666,0.26923078,-0.68,0.34067383,-0.32234958,-0.062302925,12,U1,6,0,g12_U1_t06.mat
1.2001361,0.17673011,0.34320295,0.3248929,0.7345188,0.583156,-0.3467619,-0.012937307,-0.5,0.1923077,-0.6,0.41135967,-0.67839676,-0.32846567,12,U1,6,0,g12_U1_t06.mat
0.016663,-0.10798474,0.19423033,0.35145873,0.7935317,0.5713773,0.20465271,0.04418965,0.25,0.34615386,-0.88,-0.062497236,0.04853288,0.023218205,12,U1,7,0,g12_U1_t07.mat
0.033339,-0.10784101,0.19525294,0.35140675,0.79273134,0.572793,0.20395163,0.043461677,0.25,0.34615386,-0.88,0.035241213,0.027588928,0.01885488,12,U1,7,0,g12_U1_t07.mat
0.049997002,-0.107815176,0.19627553,0.35160768,0.79218733,0.57358694,0.2037811,0.043707747,0.29166666,0.26923078,-0.88,0.043967858,0.008390306,0.056379456,12,U1,7,0,g12_U1_t07.mat
0.066663004,-0.10763923,0.19713077,0.35123032,0.7915432,0.5743051,0.203757,0.046001293,0.33333334,0.1923077,-0.8,0.009933933,-0.19144991,0.04154415,12,U1,7,0,g12_U1_t07.mat
0.083332,-0.1077177,0.19800016,0.35160923,0.7917694,0.5739145,0.20390998,0.046302605,0.33333334,0.15384616,-0.76,-0.012755352,-0.35376555,-0.08324689,12,U1,7,0,g12_U1_t07.mat
0.10000601,-0.10763933,0.19781286,0.35257697,0.79452115,0.5698448,0.20469745,0.045956466,0.375,-0.03846154,-0.76,-0.101767145,-0.93583286,-0.36162692,12,U1,7,0,g12_U1_t07.mat
0.11666601,-0.10813531,0.19776352,0.35209152,0.80285406,0.55785424,0.20552056,0.044557158,0.375,-0.23076923,-0.68,-0.24052083,-2.049353,-0.66618687,12,U1,7,0,g12_U1_t07.mat
0.133367,-0.10856062,0.19718075,0.35133836,0.8211701,0.53015345,0.20709202,0.04159115,0.45833334,-0.15384616,-0.64,-0.4735223,-3.3356607,-1.1208452,12,U1,7,0,g12_U1_t07.mat
0.150012,-0.10844136,0.19492665,0.34872034,0.8295575,0.5170513,0.20714912,0.03976856,0.5416667,0.03846154,-0.56,-0.7239771,-3.8409336,-1.2927601,12,U1,7,0,g12_U1_t07.mat
0.166672,-0.10963204,0.19172859,0.3436506,0.8527266,0.47884163,0.20603862,0.03340871,0.5833333,0.26923078,-0.48,-1.015447,-4.243232,-1.5004543,12,U1,7,0,g12_U1_t07.mat
0.183372,-0.11079419,0.1865967,0.33809632,0.88065904,0.42919323,0.19956386,0.020178353,0.5416667,0.34615386,-0.4,-1.8628044,-4.8898764,-1.9778019,12,U1,7,0,g12_U1_t07.mat
0.200016,-0.11075255,0.18009023,0.32938978,0.8908015,0.4096335,0.19608638,0.014939608,0.29166666,0.46153846,-0.32,-1.9195276,-4.9788885,-1.9149699,12,U1,7,0,g12_U1_t07.mat
0.21667902,-0.10894512,0.17201325,0.32011643,0.91240966,0.36353603,0.18798876,0.0032179921,0.25,0.46153846,-0.28,-1.8933477,-5.1141515,-1.933296,12,U1,7,0,g12_U1_t07.mat
0.23336402,-0.10636307,0.16079845,0.30866393,0.93993515,0.2924866,0.17559527,-0.011817845,0.375,0.3846154,-0.24,-2.186563,-6.4510736,-2.2675266,12,U1,7,0,g12_U1_t07.mat
0.25002,-0.10338342,0.1490219,0.29810962,0.93993515,0.2924866,0.17559527,-0.011817845,0.5,0.34615386,-0.2,-2.186563,-6.4510736,-2.2675266,12,U1,7,0,g12_U1_t07.mat
0.26668903,-0.10047828,0.13597962,0.28850684,0.9754147,0.16025625,0.14614777,-0.039050445,0.125,0.6923077,0.28,-3.885641,-9.58743,-3.759783,12,U1,7,0,g12_U1_t07.mat
0.28335902,-0.0942457,0.11746361,0.2772865,0.9832594,0.112100735,0.1324583,-0.05558049,-0.25,0.88461536,0.4,-4.1936917,-9.796869,-4.508529,12,U1,7,0,g12_U1_t07.mat
0.30002803,-0.08906225,0.09925233,0.2672214,0.9895746,-0.004468194,0.098679304,-0.104807265,-0.45833334,1.0769231,0.48,-4.095081,-9.316904,-5.752949,12,U1,7,0,g12_U1_t07.mat
0.31669703,-0.07863506,0.074245505,0.25641516,0.9868269,-0.049947992,0.084195234,-0.1287981,-0.45833334,1.0384616,0.52,-4.109916,-8.889298,-6.2442594,12,U1,7,0,g12_U1_t07.mat
0.333363,-0.07176236,0.050696325,0.24898368,0.96639264,-0.16575138,0.041440874,-0.19207925,-0.375,0.8076923,0.64,-4.2757225,-6.7608695,-5.2860737,12,U1,7,0,g12_U1_t07.mat
0.35003302,-0.060311716,0.023364255,0.24540088,0.94903296,-0.22905354,0.0030573895,-0.21647508,-0.5,1.0769231,0.76,-4.6326423,-5.1988,-3.414208,12,U1,7,0,g12_U1_t07.mat
0.36671102,-0.05425376,0.0018160192,0.2438777,0.9340191,-0.26704678,-0.031749375,-0.23513034,-1.25,1.8846154,1.04,-3.7032542,-2.4542694,-2.8190508,12,U1,7,0,g12_U1_t07.mat
0.38337103,-0.04268118,-0.02316007,0.24448583,0.9298941,-0.27314365,-0.044334576,-0.24233061,-1.625,1.8461539,1.24,-2.7040532,-0.91663426,-2.1811328,12,U1,7,0,g12_U1_t07.mat
0.400045,-0.03259705,-0.049556695,0.24075545,0.92353183,-0.2765387,-0.06921646,-0.25656235,-0.75,0.88461536,0.96,-1.7022341,0.3461115,-1.4035885,12,U1,7,0,g12_U1_t07.mat
0.41670802,-0.023460113,-0.06674995,0.24015705,0.9206506,-0.27951336,-0.0862113,-0.25853893,-0.20833333,0.84615386,0.68,-1.9640336,0.114855394,-1.1609877,12,U1,7,0,g12_U1_t07.mat
0.433373,-0.014753762,-0.0743479,0.24171408,0.9194353,-0.28100765,-0.09337349,-0.25875628,0.041666668,0.8076923,0.44,-2.6892178,-0.032624934,-1.1697145,12,U1,7,0,g12_U1_t07.mat
0.45004603,-0.005012992,-0.07804385,0.24136865,0.91294646,-0.28750482,-0.12613349,-0.26069188,-0.7916667,0.61538464,0.56,-3.2468505,-0.10156544,-1.6584066,12,U1,7,0,g12_U1_t07.mat
0.46671402,0.004782303,-0.080317326,0.24064362,0.9063112,-0.29142466,-0.15026703,-0.26663002,-0.7083333,0.7307692,0.52,-2.0731168,0.18815923,-1.0353241,12,U1,7,0,g12_U1_t07.mat
0.48338303,0.01729495,-0.0827745,0.2427915,0.9042247,-0.28812933,-0.17232184,-0.26394007,-0.0,0.84615386,0.4,-1.7554667,0.7414286,-0.6496063,12,U1,7,0,g12_U1_t07.mat
0.500051,0.027838381,-0.0850191,0.24325658,0.90209806,-0.28364897,-0.1967763,-0.25892356,-0.16666667,0.9230769,0.56,-2.483269,1.1603076,-0.45238405,12,U1,7,0,g12_U1_t07.mat
0.51672006,0.03602879,-0.088169694,0.24489033,0.90209806,-0.28364897,-0.1967763,-0.25892356,-0.16666667,0.9230769,0.56,-2.483269,1.1603076,-0.45238405,12,U1,7,0,g12_U1_t07.mat
0.533392,0.047063634,-0.091231905,0.24324,0.90209806,-0.28364897,-0.1967763,-0.25892356,-0.16666667,0.9230769,0.56,-2.483269,1.1603076,-0.45238405,12,U1,7,0,g12_U1_t07.mat
0.55005807,0.06150251,-0.092187636,0.24092242,0.90209806,-0.28364897,-0.1967763,-0.25892356,-0.16666667,0.9230769,0.56,-2.483269,1.1603076,-0.45238405,12,U1,7,0,g12_U1_t07.mat
0.56672204,0.075225584,-0.093847774,0.23849663,0.90209806,-0.28364897,-0.1967763,-0.25892356,-0.16666667,0.9230769,0.56,-2.483269,1.1603076,-0.45238405,12,U1,7,0,g12_U1_t07.mat
0.583393,0.08944103,-0.09398143,0.23508112,0.8929743,-0.24977219,-0.29945138,-0.2248102,-0.41666666,1.0,0.68,-2.564427,1.4116352,-0.29879507,12,U1,7,0,g12_U1_t07.mat
0.600067,0.103832625,-0.091994435,0.22964738,0.88877887,-0.23199555,-0.3302377,-0.21724,-0.875,1.8846154,1.24,-1.1437287,5.6004257,0.250111,12,U1,7,0,g12_U1_t07.mat
0.61672604,0.11621202,-0.087056786,0.22601044,0.89724725,-0.19391689,-0.34264582,-0.19984363,-0.75,1.9230769,1.24,-0.84789544,7.2680874,0.5215097,12,U1,7,0,g12_U1_t07.mat
0.633401,0.1334495,-0.0795,0.2210734,0.908901,-0.1283362,-0.36109427,-0.16443731,-0.5,1.8461539,1.2,-0.6934338,9.262126,1.1620456,12,U1,7,0,g12_U1_t07.mat
0.650083,0.14953083,-0.070419945,0.21471375,0.91587675,-0.0368981,-0.3833863,-0.11323998,-0.375,1.6923077,1.12,-0.8810567,10.112974,0.98140395,12,U1,7,0,g12_U1_t07.mat
0.66673505,0.16965324,-0.049620513,0.20878294,0.91462964,0.014661964,-0.39478007,-0.08594408,-0.33333334,1.5,1.04,-0.9648325,10.134791,0.8007624,12,U1,7,0,g12_U1_t07.mat
0.68343306,0.18206783,-0.029229088,0.2075027,0.9044951,0.104275435,-0.41107547,-0.04508084,-0.29166666,1.4615384,0.92,-0.96919584,9.737728,0.00925555,12,U1,7,0,g12_U1_t07.mat
0.70009804,0.20390193,0.0070925574,0.20338799,0.8906411,0.17625403,-0.41891795,-0.014162739,-0.41666666,1.2307693,0.8,-0.5398448,9.650462,-0.030014358,12,U1,7,0,g12_U1_t07.mat
0.71674603,0.20588785,0.019356277,0.19709957,0.87758565,0.22782357,-0.42173478,0.008932258,-0.20833333,0.7307692,0.48,-0.42814374,9.205403,-0.08237424,12,U1,7,0,g12_U1_t07.mat
0.733412,0.22673744,0.07299863,0.20644389,0.8573112,0.29144177,-0.42311856,0.03240267,-0.16666667,0.26923078,0.16,-0.48923028,7.4557104,-0.79795927,12,U1,7,0,g12_U1_t07.mat
0.750085,0.22688402,0.088921905,0.2065673,0.84872335,0.31519318,-0.42300093,0.03731181,-0.16666667,0.23076923,0.04,-0.5066835,5.7592506,-1.1147366,12,U1,7,0,g12_U1_t07.mat
0.76675004,0.2375838,0.13471407,0.21981743,0.8309905,0.36058727,-0.4214919,0.042145867,-0.33333334,0.1923077,0.0,-0.3897465,4.369968,-1.3302847,12,U1,7,0,g12_U1_t07.mat
0.78342,0.23564893,0.15282209,0.22491615,0.8143343,0.39931747,-0.41841495,0.048313938,-0.20833333,0.23076923,-0.16,-0.055515915,3.7233238,-0.6557149,12,U1,7,0,g12_U1_t07.mat
0.80010206,0.23919626,0.1892779,0.24043496,0.8081821,0.41234925,-0.41736534,0.051145997,-0.125,0.26923078,-0.2,-0.12183843,3.3899658,-0.65920556,12,U1,7,0,g12_U1_t07.mat
0.81675804,0.23702997,0.20941293,0.24910228,0.7982252,0.43189096,-0.4163785,0.054181524,-0.20833333,0.26923078,-0.2,-0.2291762,3.163073,-0.6513516,12,U1,7,0,g12_U1_t07.mat
0.833423,0.23710904,0.22991951,0.25871563,0.7786637,0.46657297,-0.41478816,0.06279591,-0.25,0.1923077,-0.28,-0.038935293,2.910873,-0.18447599,12,U1,7,0,g12_U1_t07.mat
0.8500941,0.23568013,0.24526979,0.26658356,0.76887244,0.48316017,-0.4131541,0.06852089,-0.29166666,0.115384616,-0.32,0.01691525,2.7345946,-0.19232997,12,U1,7,0,g12_U1_t07.mat
0.866756,0.23358448,0.26099044,0.27499586,0.7573555,0.50303745,-0.4093789,0.075991906,-0.20833333,-0.03846154,-0.4,0.126871,2.1176207,-0.23858121,12,U1,7,0,g12_U1_t07.mat
0.88343006,0.23008637,0.2741624,0.2840224,0.75458014,0.50786823,-0.40820938,0.077741705,-0.16666667,-0.115384616,-0.44,0.09283708,1.7205584,-0.2560345,12,U1,7,0,g12_U1_t07.mat
0.9001021,0.22698858,0.2846917,0.2912751,0.74655604,0.52167827,-0.40496567,0.080676585,-0.20833333,-0.03846154,-0.52,-0.11747511,0.92643356,-0.33631966,12,U1,7,0,g12_U1_t07.mat
0.916782,0.2242606,0.29288825,0.29700622,0.7415308,0.5303581,-0.40314266,0.07955059,-0.29166666,0.03846154,-0.56,-0.07296921,0.54769707,-0.31712103,12,U1,7,0,g12_U1_t07.mat
0.93343806,0.22211012,0.29869807,0.30298173,0.7402608,0.53257614,-0.4025536,0.07954431,-0.29166666,0.07692308,-0.6,-0.005774033,0.47177523,-0.20978327,12,U1,7,0,g12_U1_t07.mat
0.95010805,0.22071765,0.30313617,0.30788416,0.7370951,0.53804183,-0.40085638,0.08072194,-0.29166666,0.07692308,-0.68,0.0823651,0.3068416,-0.042231645,12,U1,7,0,g12_U1_t07.mat
0.9667811,0.21961337,0.3067532,0.31136712,0.73611665,0.5404735,-0.3992487,0.081370816,-0.25,0.03846154,-0.72,0.06927513,-0.053568885,-0.06928427,12,U1,7,0,g12_U1_t07.mat
0.9834431,0.21865062,0.30859748,0.31356668,0.7363901,0.5406223,-0.39865923,0.08079569,-0.25,0.115384616,-0.76,0.039604537,-0.28395236,-0.16615003,12,U1,7,0,g12_U1_t07.mat
1.0001141,0.21483335,0.3086642,0.31665766,0.73861706,0.5394498,-0.39689618,0.07689016,-0.33333334,0.1923077,-0.84,-0.010137356,-0.62952757,-0.26737913,12,U1,7,0,g12_U1_t07.mat
1.016785,0.21400502,0.30830827,0.31733868,0.7403452,0.5380787,-0.3961171,0.07383459,-0.33333334,0.23076923,-0.84,-0.015373339,-0.7255207,-0.28657776,12,U1,7,0,g12_U1_t07.mat
1.033449,0.21538952,0.30793568,0.31604514,0.7430627,0.53574413,-0.39491516,0.069843166,-0.33333334,0.34615386,-0.88,0.041349854,-0.68450546,-0.18709397,12,U1,7,0,g12_U1_t07.mat
1.050119,0.21614158,0.30632284,0.31510565,0.74682397,0.53207314,-0.39284813,0.06944344,-0.25,0.3846154,-0.92,0.047458515,-0.5492424,-0.025651036,12,U1,7,0,g12_U1_t07.mat
1.0667831,0.2159254,0.30427477,0.3142932,0.749177,0.52935785,-0.39198995,0.06969907,-0.25,0.42307693,-0.92,-0.044171274,-0.52742577,-0.025651036,12,U1,7,0,g12_U1_t07.mat
1.083456,0.21564053,0.30323586,0.31258088,0.749177,0.52935785,-0.39198995,0.06969907,-0.25,0.42307693,-0.92,-0.044171274,-0.52742577,-0.025651036,12,U1,7,0,g12_U1_t07.mat
1.100128,0.21628188,0.30083886,0.31163025,0.75304604,0.52443576,-0.39136198,0.06873618,-0.33333334,0.46153846,-0.92,-0.08954984,-0.5169538,-0.051830973,12,U1,7,0,g12_U1_t07.mat
1.116788,0.21704364,0.29853392,0.3100565,0.75505996,0.52069694,-0.39326262,0.064059824,-0.375,0.5,-0.92,0.027387233,-0.44975865,-0.039613657,12,U1,7,0,g12_U1_t07.mat
1.1334641,0.21737355,0.29783818,0.30859625,0.75894505,0.5165408,-0.39124244,0.06416633,-0.25,0.5,-0.92,0.061421152,-0.47855657,-0.13560677,12,U1,7,0,g12_U1_t07.mat
1.150135,0.21825357,0.29601938,0.3070708,0.7615971,0.5131373,-0.39074877,0.0630508,-0.25,0.53846157,-0.88,-0.057261247,-0.43405068,-0.113790154,12,U1,7,0,g12_U1_t07.mat
1.166796,0.21887217,0.29483864,0.3049096,0.7615971,0.5131373,-0.39074877,0.0630508,-0.25,0.53846157,-0.88,-0.057261247,-0.43405068,-0.113790154,12,U1,7,0,g12_U1_t07.mat
1.183467,0.21979465,0.29382062,0.30378646,0.76497304,0.5066234,-0.39338204,0.058305703,-0.375,0.53846157,-0.8,-0.049407266,-0.16614263,0.047652807,12,U1,7,0,g12_U1_t07.mat
1.20014,0.22035791,0.29286924,0.30314043,0.7654367,0.50487256,-0.39495367,0.056762803,-0.375,0.5,-0.76,0.09720041,-0.112910084,0.12968327,12,U1,7,0,g12_U1_t07.mat
1.216807,0.22076866,0.2926782,0.30263075,0.76567715,0.5043754,-0.3952271,0.056032345,-0.375,0.46153846,-0.76,0.15043293,-0.1643973,0.08255939,12,U1,7,0,g12_U1_t07.mat
1.233474,0.22182204,0.29230297,0.30232003,0.76710886,0.50331914,-0.3939687,0.05479472,-0.33333334,0.3846154,-0.72,0.22984542,-0.40961605,0.0005289038,12,U1,7,0,g12_U1_t07.mat
1.2501451,0.2217354,0.29220676,0.30209792,0.76710886,0.50331914,-0.3939687,0.05479472,-0.33333334,0.3846154,-0.72,0.22984542,-0.40961605,0.0005289038,12,U1,7,0,g12_U1_t07.mat
1.266811,0.22140282,0.29206893,0.3017758,0.771466,0.4988005,-0.39183137,0.05006515,-0.375,0.3846154,-0.64,0.2874413,-0.68276006,-0.028269023,12,U1,7,0,g12_U1_t07.mat
0.016664002,-0.13304015,0.25980297,0.37481454,0.835394,0.49203414,0.24241649,-0.035404738,0.16666667,0.46153846,-0.84,0.061421152,0.43948665,0.042416833,12,U1,8,0,g12_U1_t08.mat
0.033327002,-0.13275595,0.2619864,0.37520254,0.83205086,0.497443,0.24303946,-0.03425727,0.25,0.3846154,-0.84,0.117271684,0.3714188,0.08255939,12,U1,8,0,g12_U1_t08.mat
0.050003003,-0.13323833,0.26368916,0.3766023,0.8309512,0.4991827,0.24333154,-0.03356278,0.29166666,0.3846154,-0.84,0.10679971,0.35309285,0.1052487,12,U1,8,0,g12_U1_t08.mat
0.06667101,-0.1328886,0.26566654,0.37809497,0.8285392,0.5032727,0.24330692,-0.03226657,0.33333334,0.30769232,-0.8,-0.055515915,0.18292324,0.05463412,12,U1,8,0,g12_U1_t08.mat
0.083330005,-0.13343228,0.2678465,0.379271,0.827608,0.5050651,0.24279313,-0.032028805,0.29166666,0.26923078,-0.76,-0.18990627,-0.0605502,-0.0902282,12,U1,8,0,g12_U1_t08.mat
0.10000101,-0.13420926,0.26906925,0.38039455,0.828129,0.5044533,0.24222586,-0.032493062,0.29166666,0.1923077,-0.68,-0.21521355,-0.34329355,-0.15916872,12,U1,8,0,g12_U1_t08.mat
0.116688006,-0.13516605,0.27032784,0.3807097,0.8296061,0.50206727,0.2421462,-0.03236346,0.29166666,0.1923077,-0.68,-0.1968876,-0.48117456,-0.16702268,12,U1,8,0,g12_U1_t08.mat
0.13334002,-0.1358152,0.27176172,0.3805749,0.8299539,0.5015155,0.24211372,-0.03224361,0.29166666,0.15384616,-0.6,-0.19077894,-0.6208009,-0.12862545,12,U1,8,0,g12_U1_t08.mat
0.15000401,-0.13584612,0.2720858,0.3803726,0.83318955,0.49625844,0.24212179,-0.029994836,0.375,0.115384616,-0.56,-0.16372633,-0.80755115,-0.07102957,12,U1,8,0,g12_U1_t08.mat
0.16667801,-0.13605107,0.27147123,0.3787718,0.8394188,0.48617566,0.2414067,-0.027056754,0.41666666,0.07692308,-0.52,-0.32778728,-1.614766,-0.09808219,12,U1,8,0,g12_U1_t08.mat
0.183344,-0.1361924,0.26998058,0.37549523,0.8460011,0.47537246,0.2401984,-0.024653615,0.45833334,0.115384616,-0.52,-0.44996035,-1.9603411,-0.13298878,12,U1,8,0,g12_U1_t08.mat
0.200018,-0.13673985,0.26700178,0.37225994,0.85607994,0.45848292,0.23756166,-0.022021908,0.41666666,0.15384616,-0.44,-0.7615016,-2.650619,-0.23509054,12,U1,8,0,g12_U1_t08.mat
0.21668,-0.1365925,0.26302585,0.3678832,0.87108684,0.4319052,0.2330766,-0.018466752,0.33333334,0.23076923,-0.32,-0.90112793,-3.3286796,-0.26650646,12,U1,8,0,g12_U1_t08.mat
0.23335001,-0.13750161,0.25687927,0.3618284,0.88872993,0.39761153,0.22777553,-0.013507277,0.41666666,0.3846154,-0.24,-1.0058477,-4.011103,-0.31624836,12,U1,8,0,g12_U1_t08.mat
0.250041,-0.1367441,0.2490774,0.35472524,0.9066675,0.35921916,0.22093505,-0.010164356,0.41666666,0.3846154,-0.24,-1.169036,-4.258067,-0.43929407,12,U1,8,0,g12_U1_t08.mat
0.266685,-0.13491936,0.2391156,0.34564066,0.9184529,0.33175012,0.21512964,-0.010261539,0.29166666,0.61538464,-0.12,-1.5791885,-4.739778,-0.8529371,12,U1,8,0,g12_U1_t08.mat
0.283355,-0.13338235,0.22724035,0.33630982,0.9381354,0.2798912,0.20339638,-0.013883886,0.125,0.5769231,0.04,-1.8025906,-5.3078833,-1.2351643,12,U1,8,0,g12_U1_t08.mat
0.30002102,-0.12980257,0.21231999,0.32496852,0.95128125,0.2382053,0.19487678,-0.01857977,0.083333336,0.5769231,0.08,-1.8296431,-5.699709,-1.4873644,12,U1,8,0,g12_U1_t08.mat
0.31669202,-0.12745804,0.19609046,0.31522608,0.95667905,0.21846618,0.1912824,-0.021183891,0.083333336,0.65384614,0.08,-1.8488418,-6.2215624,-1.813741,12,U1,8,0,g12_U1_t08.mat
0.33336204,-0.12211406,0.17775536,0.30493757,0.9746001,0.13177028,0.17723721,-0.037125412,-0.0,1.0,0.16,-2.056536,-7.9991803,-3.2230945,12,U1,8,0,g12_U1_t08.mat
0.350037,-0.11690543,0.15807769,0.2949484,0.9834078,0.03581901,0.16293494,-0.07126183,-0.25,1.0384616,0.36,-2.4230552,-8.736582,-5.341051,12,U1,8,0,g12_U1_t08.mat
0.366715,-0.10805974,0.13519064,0.28612337,0.98087054,-0.06962172,0.14134933,-0.11430753,-0.41666666,1.1153846,0.48,-2.7284877,-8.199893,-5.0914693,12,U1,8,0,g12_U1_t08.mat
0.383367,-0.10345957,0.113111824,0.2784589,0.9783555,-0.09658728,0.13278311,-0.12593628,-0.5,1.3846154,0.56,-2.8934214,-6.5915728,-4.5059114,12,U1,8,0,g12_U1_t08.mat
0.40005,-0.09198288,0.085338734,0.27300033,0.96414304,-0.18402569,0.0973052,-0.16460364,-0.5,1.3846154,0.56,-3.0470104,-5.7197804,-4.1105943,12,U1,8,0,g12_U1_t08.mat
0.41670203,-0.08689228,0.06107275,0.26980385,0.96161026,-0.19524084,0.0914103,-0.16979659,-0.7083333,1.2307693,0.72,-3.1944907,-4.209198,-3.2806902,12,U1,8,0,g12_U1_t08.mat
0.433373,-0.07587274,0.034058806,0.26915133,0.94670385,-0.2530076,0.051250745,-0.19264556,-0.75,1.2692307,0.72,-3.1622021,-2.9508154,-2.24571,12,U1,8,0,g12_U1_t08.mat
0.45004103,-0.06895898,0.014279537,0.26910645,0.93950915,-0.27478984,0.026040297,-0.2028178,-0.875,1.3076923,0.76,-2.902148,-1.7910442,-1.7683624,12,U1,8,0,g12_U1_t08.mat
0.46671504,-0.056637846,-0.007806261,0.2703972,0.9375059,-0.2799773,0.018536633,-0.20579557,-0.9166667,1.2692307,0.76,-2.592352,-1.3407493,-1.5737581,12,U1,8,0,g12_U1_t08.mat
0.483377,-0.04720552,-0.023439726,0.27212474,0.9321613,-0.2911671,-0.0028147635,-0.21514904,-0.9166667,1.2307693,0.72,-1.8837483,-0.53527975,-1.3643186,12,U1,8,0,g12_U1_t08.mat
0.50005,-0.034018066,-0.040857825,0.26723656,0.9294778,-0.29355985,-0.021418454,-0.2223394,-0.45833334,1.0384616,0.56,-1.7048521,0.14365333,-0.9201323,12,U1,8,0,g12_U1_t08.mat
0.51671404,-0.023124138,-0.052817635,0.26568794,0.9293538,-0.29184207,-0.04328896,-0.22193655,-0.375,1.0,0.48,-2.12984,0.5616597,-0.7054568,12,U1,8,0,g12_U1_t08.mat
0.53338003,-0.01399803,-0.060787346,0.26643902,0.92978674,-0.2878623,-0.06385442,-0.22035094,-0.45833334,0.96153843,0.48,-2.2834287,0.7562639,-0.5876471,12,U1,8,0,g12_U1_t08.mat
0.550052,-0.0023487234,-0.064577274,0.26774046,0.93018633,-0.28318125,-0.08040645,-0.21930915,-0.5833333,1.0384616,0.56,-2.1717277,1.018936,-0.53703254,12,U1,8,0,g12_U1_t08.mat
