[BiLSTM]
PS C:\Capstone\arm-pose-estimation-main> 
& C:/Users/bluei/AppData/Local/Programs/Python/Python312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_bilstm.pth --model bilstm --output online_gesture_bilstm.pth  --lr 1e-3
==================================================
### 1단계: bilstm 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
  Fold 1 | Epoch 1/25 | Val Loss: 0.3053, Val F1: 0.9165
  Fold 2 | Epoch 11/25 | Val Loss: 0.0069, Val F1: 1.0000
  Fold 2 | Epoch 12/25 | Val Loss: 0.0071, Val F1: 1.0000
  Fold 2 | Epoch 13/25 | Val Loss: 0.0074, Val F1: 1.0000
  Fold 2 | Epoch 14/25 | Val Loss: 0.0068, Val F1: 1.0000
  Fold 2 | Epoch 15/25 | Val Loss: 0.0077, Val F1: 1.0000
  Fold 2 | Epoch 16/25 | Val Loss: 0.0086, Val F1: 1.0000
  Fold 2 | Epoch 17/25 | Val Loss: 0.0073, Val F1: 1.0000
  Fold 2 | Epoch 18/25 | Val Loss: 0.0075, Val F1: 1.0000
  Fold 2 | Epoch 19/25 | Val Loss: 0.0074, Val F1: 1.0000
  Fold 2 | Epoch 20/25 | Val Loss: 0.0063, Val F1: 1.0000
  Fold 2 | Epoch 21/25 | Val Loss: 0.0070, Val F1: 1.0000
  Fold 2 | Epoch 22/25 | Val Loss: 0.0064, Val F1: 1.0000
  Fold 2 | Epoch 23/25 | Val Loss: 0.0060, Val F1: 1.0000
  Fold 2 | Epoch 24/25 | Val Loss: 0.0068, Val F1: 1.0000
  Fold 2 | Epoch 25/25 | Val Loss: 0.0064, Val F1: 1.0000

--- Fold 3/5 ---
  Fold 3 | Epoch 1/25 | Val Loss: 0.0635, Val F1: 0.9722
  Fold 3 | Epoch 2/25 | Val Loss: 0.0397, Val F1: 0.9722
  Fold 3 | Epoch 3/25 | Val Loss: 0.0297, Val F1: 0.9722
  Fold 3 | Epoch 4/25 | Val Loss: 0.0211, Val F1: 1.0000
  Fold 3 | Epoch 5/25 | Val Loss: 0.0150, Val F1: 1.0000
  Fold 3 | Epoch 6/25 | Val Loss: 0.0090, Val F1: 1.0000
  Fold 3 | Epoch 7/25 | Val Loss: 0.0093, Val F1: 1.0000
  Fold 3 | Epoch 8/25 | Val Loss: 0.0073, Val F1: 1.0000
  Fold 3 | Epoch 9/25 | Val Loss: 0.0075, Val F1: 1.0000
  Fold 3 | Epoch 10/25 | Val Loss: 0.0077, Val F1: 1.0000
  Fold 3 | Epoch 11/25 | Val Loss: 0.0072, Val F1: 1.0000
  Fold 3 | Epoch 12/25 | Val Loss: 0.0073, Val F1: 1.0000
  Fold 3 | Epoch 13/25 | Val Loss: 0.0075, Val F1: 1.0000
  Fold 3 | Epoch 14/25 | Val Loss: 0.0080, Val F1: 1.0000
  Fold 3 | Epoch 15/25 | Val Loss: 0.0066, Val F1: 1.0000
  Fold 3 | Epoch 16/25 | Val Loss: 0.0065, Val F1: 1.0000
  Fold 3 | Epoch 17/25 | Val Loss: 0.0070, Val F1: 1.0000
  Fold 3 | Epoch 18/25 | Val Loss: 0.0063, Val F1: 1.0000
  Fold 3 | Epoch 19/25 | Val Loss: 0.0069, Val F1: 1.0000
  Fold 3 | Epoch 20/25 | Val Loss: 0.0067, Val F1: 1.0000
  Fold 3 | Epoch 21/25 | Val Loss: 0.0066, Val F1: 1.0000
  Fold 3 | Epoch 22/25 | Val Loss: 0.0070, Val F1: 1.0000
  Fold 3 | Epoch 23/25 | Val Loss: 0.0072, Val F1: 1.0000
  Fold 3 | Epoch 24/25 | Val Loss: 0.0070, Val F1: 1.0000
  Fold 3 | Epoch 25/25 | Val Loss: 0.0076, Val F1: 1.0000

--- Fold 4/5 ---
  Fold 4 | Epoch 1/25 | Val Loss: 0.0129, Val F1: 1.0000
  Fold 4 | Epoch 2/25 | Val Loss: 0.0088, Val F1: 1.0000
  Fold 4 | Epoch 3/25 | Val Loss: 0.0069, Val F1: 1.0000
  Fold 4 | Epoch 4/25 | Val Loss: 0.0046, Val F1: 1.0000
  Fold 4 | Epoch 5/25 | Val Loss: 0.0037, Val F1: 1.0000
  Fold 4 | Epoch 6/25 | Val Loss: 0.0029, Val F1: 1.0000
  Fold 4 | Epoch 7/25 | Val Loss: 0.0026, Val F1: 1.0000
  Fold 4 | Epoch 8/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 4 | Epoch 9/25 | Val Loss: 0.0019, Val F1: 1.0000
  Fold 4 | Epoch 10/25 | Val Loss: 0.0019, Val F1: 1.0000
  Fold 4 | Epoch 11/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 4 | Epoch 12/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 13/25 | Val Loss: 0.0024, Val F1: 1.0000
  Fold 4 | Epoch 14/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 4 | Epoch 15/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 4 | Epoch 16/25 | Val Loss: 0.0019, Val F1: 1.0000
  Fold 4 | Epoch 17/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 4 | Epoch 18/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 19/25 | Val Loss: 0.0022, Val F1: 1.0000
  Fold 4 | Epoch 20/25 | Val Loss: 0.0019, Val F1: 1.0000
  Fold 4 | Epoch 21/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 4 | Epoch 22/25 | Val Loss: 0.0018, Val F1: 1.0000
  Fold 4 | Epoch 23/25 | Val Loss: 0.0018, Val F1: 1.0000
  Fold 4 | Epoch 24/25 | Val Loss: 0.0018, Val F1: 1.0000
  Fold 4 | Epoch 25/25 | Val Loss: 0.0019, Val F1: 1.0000

--- Fold 5/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 5 | Epoch 1/25 | Val Loss: 0.4454, Val F1: 0.9103
  Fold 5 | Epoch 2/25 | Val Loss: 0.3457, Val F1: 0.9103
  Fold 5 | Epoch 3/25 | Val Loss: 0.3014, Val F1: 0.9103
  Fold 5 | Epoch 4/25 | Val Loss: 0.2529, Val F1: 0.9103
  Fold 5 | Epoch 5/25 | Val Loss: 0.2408, Val F1: 0.9103
  Fold 5 | Epoch 6/25 | Val Loss: 0.2342, Val F1: 0.9103
  Fold 5 | Epoch 7/25 | Val Loss: 0.1898, Val F1: 0.9103
  Fold 5 | Epoch 8/25 | Val Loss: 0.1784, Val F1: 0.9103
  Fold 5 | Epoch 9/25 | Val Loss: 0.1623, Val F1: 0.9103
  Fold 5 | Epoch 10/25 | Val Loss: 0.1586, Val F1: 0.9103
  Fold 5 | Epoch 11/25 | Val Loss: 0.1445, Val F1: 0.9410
  Fold 5 | Epoch 12/25 | Val Loss: 0.1183, Val F1: 0.9410
  Fold 5 | Epoch 13/25 | Val Loss: 0.1071, Val F1: 0.9410
  Fold 5 | Epoch 14/25 | Val Loss: 0.1150, Val F1: 0.9410
  Fold 5 | Epoch 15/25 | Val Loss: 0.1140, Val F1: 0.9410
  Fold 5 | Epoch 16/25 | Val Loss: 0.1151, Val F1: 0.9410
  Fold 5 | Epoch 17/25 | Val Loss: 0.1054, Val F1: 0.9410
  Fold 5 | Epoch 18/25 | Val Loss: 0.1074, Val F1: 0.9410
  Fold 5 | Epoch 19/25 | Val Loss: 0.1023, Val F1: 0.9410
  Fold 5 | Epoch 20/25 | Val Loss: 0.0922, Val F1: 0.9708
  Fold 5 | Epoch 21/25 | Val Loss: 0.0915, Val F1: 0.9708
  Fold 5 | Epoch 22/25 | Val Loss: 0.0967, Val F1: 0.9410
  Fold 5 | Epoch 23/25 | Val Loss: 0.1159, Val F1: 0.9410
  Fold 5 | Epoch 24/25 | Val Loss: 0.0991, Val F1: 0.9410
  Fold 5 | Epoch 25/25 | Val Loss: 0.1028, Val F1: 0.9410

--- 5-Fold CV Summary ---
Mean Validation F1: 0.9713 ± 0.0361

Unfreezing for smalltcn: model.fc
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
Step 15/150 - Test Loss: 0.0308, Accuracy: 0.9833, F1: 0.9833
Step 30/150 - Test Loss: 0.0571, Accuracy: 0.9667, F1: 0.9666
Step 45/150 - Test Loss: 0.0785, Accuracy: 0.9500, F1: 0.9497
Step 60/150 - Test Loss: 0.1175, Accuracy: 0.9500, F1: 0.9497
Step 75/150 - Test Loss: 0.1221, Accuracy: 0.9500, F1: 0.9497
Step 90/150 - Test Loss: 0.1235, Accuracy: 0.9500, F1: 0.9497
Step 105/150 - Test Loss: 0.1418, Accuracy: 0.9500, F1: 0.9497
Step 120/150 - Test Loss: 0.1389, Accuracy: 0.9500, F1: 0.9497
Step 135/150 - Test Loss: 0.1228, Accuracy: 0.9500, F1: 0.9497
Step 150/150 - Test Loss: 0.1468, Accuracy: 0.9500, F1: 0.9497

Final evaluation on the model from the last iteration...

=== Final Test Results for smalltcn ===
Test Loss       : 0.1468
Test Accuracy   : 0.9500
Macro F1 score  : 0.9497
Confusion Matrix:
[[20  0  0]
 [ 3 17  0]
 [ 0  0 20]]

Saved final model to online_gesture_smalltcn.pth
