thon312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_bilstm.pth --model bilstm --output online_gesture_bilstm.pth  --lr 1e-3  
==================================================
### 1단계: bilstm 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
  Fold 1 | Epoch 1/25 | Val Loss: 0.1965, Val F1: 0.9153
  Fold 2 | Epoch 17/25 | Val Loss: 0.0028, Val F1: 1.0000
  Fold 2 | Epoch 18/25 | Val Loss: 0.0028, Val F1: 1.0000
  Fold 2 | Epoch 19/25 | Val Loss: 0.0029, Val F1: 1.0000
  Fold 2 | Epoch 20/25 | Val Loss: 0.0025, Val F1: 1.0000
  Fold 2 | Epoch 21/25 | Val Loss: 0.0029, Val F1: 1.0000
  Fold 2 | Epoch 22/25 | Val Loss: 0.0024, Val F1: 1.0000
  Fold 2 | Epoch 23/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 2 | Epoch 24/25 | Val Loss: 0.0026, Val F1: 1.0000
  Fold 2 | Epoch 25/25 | Val Loss: 0.0026, Val F1: 1.0000

--- Fold 3/5 ---
  Fold 3 | Epoch 1/25 | Val Loss: 0.0898, Val F1: 0.9441
  Fold 3 | Epoch 2/25 | Val Loss: 0.0590, Val F1: 0.9441
  Fold 3 | Epoch 3/25 | Val Loss: 0.0467, Val F1: 0.9722
  Fold 3 | Epoch 4/25 | Val Loss: 0.0349, Val F1: 1.0000
  Fold 3 | Epoch 5/25 | Val Loss: 0.0263, Val F1: 1.0000
  Fold 3 | Epoch 6/25 | Val Loss: 0.0154, Val F1: 1.0000
  Fold 3 | Epoch 7/25 | Val Loss: 0.0156, Val F1: 1.0000
  Fold 3 | Epoch 8/25 | Val Loss: 0.0110, Val F1: 1.0000
  Fold 3 | Epoch 9/25 | Val Loss: 0.0104, Val F1: 1.0000
  Fold 3 | Epoch 10/25 | Val Loss: 0.0100, Val F1: 1.0000
  Fold 3 | Epoch 11/25 | Val Loss: 0.0093, Val F1: 1.0000
  Fold 3 | Epoch 12/25 | Val Loss: 0.0092, Val F1: 1.0000
  Fold 3 | Epoch 13/25 | Val Loss: 0.0091, Val F1: 1.0000
  Fold 3 | Epoch 14/25 | Val Loss: 0.0094, Val F1: 1.0000
  Fold 3 | Epoch 15/25 | Val Loss: 0.0069, Val F1: 1.0000
  Fold 3 | Epoch 16/25 | Val Loss: 0.0066, Val F1: 1.0000
  Fold 3 | Epoch 17/25 | Val Loss: 0.0071, Val F1: 1.0000
  Fold 3 | Epoch 18/25 | Val Loss: 0.0060, Val F1: 1.0000
  Fold 3 | Epoch 19/25 | Val Loss: 0.0066, Val F1: 1.0000
  Fold 3 | Epoch 20/25 | Val Loss: 0.0057, Val F1: 1.0000
  Fold 3 | Epoch 21/25 | Val Loss: 0.0056, Val F1: 1.0000
  Fold 3 | Epoch 22/25 | Val Loss: 0.0064, Val F1: 1.0000
  Fold 3 | Epoch 23/25 | Val Loss: 0.0068, Val F1: 1.0000
  Fold 3 | Epoch 24/25 | Val Loss: 0.0070, Val F1: 1.0000
  Fold 3 | Epoch 25/25 | Val Loss: 0.0085, Val F1: 1.0000

--- Fold 4/5 ---
  Fold 4 | Epoch 1/25 | Val Loss: 0.0041, Val F1: 1.0000
  Fold 4 | Epoch 2/25 | Val Loss: 0.0038, Val F1: 1.0000
  Fold 4 | Epoch 3/25 | Val Loss: 0.0046, Val F1: 1.0000
  Fold 4 | Epoch 4/25 | Val Loss: 0.0063, Val F1: 1.0000
  Fold 4 | Epoch 5/25 | Val Loss: 0.0076, Val F1: 1.0000
  Fold 4 | Epoch 6/25 | Val Loss: 0.0101, Val F1: 1.0000
  Fold 4 | Epoch 7/25 | Val Loss: 0.0115, Val F1: 1.0000
  Fold 4 | Epoch 8/25 | Val Loss: 0.0169, Val F1: 1.0000
  Fold 4 | Epoch 9/25 | Val Loss: 0.0211, Val F1: 1.0000
  Fold 4 | Epoch 10/25 | Val Loss: 0.0238, Val F1: 1.0000
  Fold 4 | Epoch 11/25 | Val Loss: 0.0266, Val F1: 0.9722
  Fold 4 | Epoch 12/25 | Val Loss: 0.0326, Val F1: 0.9722
  Fold 4 | Epoch 13/25 | Val Loss: 0.0349, Val F1: 0.9722
  Fold 4 | Epoch 14/25 | Val Loss: 0.0304, Val F1: 0.9722
  Fold 4 | Epoch 15/25 | Val Loss: 0.0273, Val F1: 0.9722
  Fold 4 | Epoch 16/25 | Val Loss: 0.0261, Val F1: 0.9722
  Fold 4 | Epoch 17/25 | Val Loss: 0.0309, Val F1: 0.9722
  Fold 4 | Epoch 18/25 | Val Loss: 0.0337, Val F1: 0.9722
  Fold 4 | Epoch 19/25 | Val Loss: 0.0351, Val F1: 0.9722
  Fold 4 | Epoch 20/25 | Val Loss: 0.0293, Val F1: 0.9722
  Fold 4 | Epoch 21/25 | Val Loss: 0.0309, Val F1: 0.9722
  Fold 4 | Epoch 22/25 | Val Loss: 0.0290, Val F1: 0.9722
  Fold 4 | Epoch 23/25 | Val Loss: 0.0305, Val F1: 0.9722
  Fold 4 | Epoch 24/25 | Val Loss: 0.0298, Val F1: 0.9722
  Fold 4 | Epoch 25/25 | Val Loss: 0.0336, Val F1: 0.9722

--- Fold 5/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 5 | Epoch 1/25 | Val Loss: 0.2928, Val F1: 0.9103
  Fold 5 | Epoch 2/25 | Val Loss: 0.2220, Val F1: 0.9103
  Fold 5 | Epoch 3/25 | Val Loss: 0.1892, Val F1: 0.9410
  Fold 5 | Epoch 4/25 | Val Loss: 0.1530, Val F1: 0.9410
  Fold 5 | Epoch 5/25 | Val Loss: 0.1463, Val F1: 0.9410
  Fold 5 | Epoch 6/25 | Val Loss: 0.1470, Val F1: 0.9410
  Fold 5 | Epoch 7/25 | Val Loss: 0.1185, Val F1: 0.9708
  Fold 5 | Epoch 8/25 | Val Loss: 0.1149, Val F1: 0.9708
  Fold 5 | Epoch 9/25 | Val Loss: 0.1080, Val F1: 0.9708
  Fold 5 | Epoch 10/25 | Val Loss: 0.1018, Val F1: 0.9708
  Fold 5 | Epoch 11/25 | Val Loss: 0.0876, Val F1: 0.9708
  Fold 5 | Epoch 12/25 | Val Loss: 0.0700, Val F1: 0.9708
  Fold 5 | Epoch 13/25 | Val Loss: 0.0614, Val F1: 0.9708
  Fold 5 | Epoch 14/25 | Val Loss: 0.0649, Val F1: 0.9708
  Fold 5 | Epoch 15/25 | Val Loss: 0.0638, Val F1: 0.9708
  Fold 5 | Epoch 16/25 | Val Loss: 0.0652, Val F1: 0.9708
  Fold 5 | Epoch 17/25 | Val Loss: 0.0572, Val F1: 0.9708
  Fold 5 | Epoch 18/25 | Val Loss: 0.0566, Val F1: 0.9708
  Fold 5 | Epoch 19/25 | Val Loss: 0.0540, Val F1: 0.9708
  Fold 5 | Epoch 20/25 | Val Loss: 0.0493, Val F1: 0.9708
  Fold 5 | Epoch 21/25 | Val Loss: 0.0487, Val F1: 0.9708
  Fold 5 | Epoch 22/25 | Val Loss: 0.0527, Val F1: 0.9708
  Fold 5 | Epoch 23/25 | Val Loss: 0.0675, Val F1: 0.9708
  Fold 5 | Epoch 24/25 | Val Loss: 0.0546, Val F1: 0.9708
  Fold 5 | Epoch 25/25 | Val Loss: 0.0592, Val F1: 0.9708

--- 5-Fold CV Summary ---
Mean Validation F1: 0.9775 ± 0.0209

Unfreezing for smalltcn: model.fc
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
Step 15/150 - Test Loss: 0.0003, Accuracy: 1.0000, F1: 1.0000
Step 30/150 - Test Loss: 0.0005, Accuracy: 1.0000, F1: 1.0000
Step 45/150 - Test Loss: 0.0012, Accuracy: 1.0000, F1: 1.0000
Step 60/150 - Test Loss: 0.0043, Accuracy: 1.0000, F1: 1.0000
Step 75/150 - Test Loss: 0.0048, Accuracy: 1.0000, F1: 1.0000
Step 90/150 - Test Loss: 0.0049, Accuracy: 1.0000, F1: 1.0000
Step 105/150 - Test Loss: 0.0081, Accuracy: 1.0000, F1: 1.0000
Step 120/150 - Test Loss: 0.0080, Accuracy: 1.0000, F1: 1.0000
Step 135/150 - Test Loss: 0.0054, Accuracy: 1.0000, F1: 1.0000
Step 150/150 - Test Loss: 0.0087, Accuracy: 1.0000, F1: 1.0000

Final evaluation on the model from the last iteration...

=== Final Test Results for smalltcn ===
Test Loss       : 0.0087
Test Accuracy   : 1.0000
Macro F1 score  : 1.0000
Confusion Matrix:
[[20  0  0]
 [ 0 20  0]
 [ 0  0 20]]

Saved final model to online_gesture_smalltcn.pth
