[bisltm]
PS C:\Capstone\arm-pose-estimation-main> & C:/Users/bluei/AppData/Local/Programs/Python/Python312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_bilstm.pth --model bilstm --output online_gesture_bilstm.pth  --lr 1e-3  
==================================================
### 1단계: bilstm 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
  Fold 1 | Epoch 1/25 | Val Loss: 0.3114, Val F1: 0.8881
  Fold 2 | Epoch 11/25 | Val Loss: 0.0099, Val F1: 1.0000
  Fold 2 | Epoch 12/25 | Val Loss: 0.0105, Val F1: 1.0000
  Fold 2 | Epoch 13/25 | Val Loss: 0.0113, Val F1: 1.0000
  Fold 2 | Epoch 14/25 | Val Loss: 0.0105, Val F1: 1.0000
  Fold 2 | Epoch 15/25 | Val Loss: 0.0123, Val F1: 1.0000
  Fold 2 | Epoch 16/25 | Val Loss: 0.0138, Val F1: 1.0000
  Fold 2 | Epoch 17/25 | Val Loss: 0.0115, Val F1: 1.0000
  Fold 2 | Epoch 18/25 | Val Loss: 0.0119, Val F1: 1.0000
  Fold 2 | Epoch 19/25 | Val Loss: 0.0119, Val F1: 1.0000
  Fold 2 | Epoch 20/25 | Val Loss: 0.0093, Val F1: 1.0000
  Fold 2 | Epoch 21/25 | Val Loss: 0.0111, Val F1: 1.0000
  Fold 2 | Epoch 22/25 | Val Loss: 0.0092, Val F1: 1.0000
  Fold 2 | Epoch 23/25 | Val Loss: 0.0083, Val F1: 1.0000
  Fold 2 | Epoch 24/25 | Val Loss: 0.0102, Val F1: 1.0000
  Fold 2 | Epoch 25/25 | Val Loss: 0.0095, Val F1: 1.0000

--- Fold 3/5 ---
  Fold 3 | Epoch 1/25 | Val Loss: 0.0399, Val F1: 0.9722
  Fold 3 | Epoch 2/25 | Val Loss: 0.0252, Val F1: 1.0000
  Fold 3 | Epoch 3/25 | Val Loss: 0.0184, Val F1: 1.0000
  Fold 3 | Epoch 4/25 | Val Loss: 0.0127, Val F1: 1.0000
  Fold 3 | Epoch 5/25 | Val Loss: 0.0090, Val F1: 1.0000
  Fold 3 | Epoch 6/25 | Val Loss: 0.0056, Val F1: 1.0000
  Fold 3 | Epoch 7/25 | Val Loss: 0.0059, Val F1: 1.0000
  Fold 3 | Epoch 8/25 | Val Loss: 0.0049, Val F1: 1.0000
  Fold 3 | Epoch 9/25 | Val Loss: 0.0050, Val F1: 1.0000
  Fold 3 | Epoch 10/25 | Val Loss: 0.0050, Val F1: 1.0000
  Fold 3 | Epoch 11/25 | Val Loss: 0.0048, Val F1: 1.0000
  Fold 3 | Epoch 12/25 | Val Loss: 0.0048, Val F1: 1.0000
  Fold 3 | Epoch 13/25 | Val Loss: 0.0050, Val F1: 1.0000
  Fold 3 | Epoch 14/25 | Val Loss: 0.0052, Val F1: 1.0000
  Fold 3 | Epoch 15/25 | Val Loss: 0.0046, Val F1: 1.0000
  Fold 3 | Epoch 16/25 | Val Loss: 0.0047, Val F1: 1.0000
  Fold 3 | Epoch 17/25 | Val Loss: 0.0049, Val F1: 1.0000
  Fold 3 | Epoch 18/25 | Val Loss: 0.0046, Val F1: 1.0000
  Fold 3 | Epoch 19/25 | Val Loss: 0.0049, Val F1: 1.0000
  Fold 3 | Epoch 20/25 | Val Loss: 0.0047, Val F1: 1.0000
  Fold 3 | Epoch 21/25 | Val Loss: 0.0046, Val F1: 1.0000
  Fold 3 | Epoch 22/25 | Val Loss: 0.0050, Val F1: 1.0000
  Fold 3 | Epoch 23/25 | Val Loss: 0.0053, Val F1: 1.0000
  Fold 3 | Epoch 24/25 | Val Loss: 0.0051, Val F1: 1.0000
  Fold 3 | Epoch 25/25 | Val Loss: 0.0054, Val F1: 1.0000

--- Fold 4/5 ---
  Fold 4 | Epoch 1/25 | Val Loss: 0.0078, Val F1: 1.0000
  Fold 4 | Epoch 2/25 | Val Loss: 0.0063, Val F1: 1.0000
  Fold 4 | Epoch 3/25 | Val Loss: 0.0055, Val F1: 1.0000
  Fold 4 | Epoch 4/25 | Val Loss: 0.0044, Val F1: 1.0000
  Fold 4 | Epoch 5/25 | Val Loss: 0.0039, Val F1: 1.0000
  Fold 4 | Epoch 6/25 | Val Loss: 0.0033, Val F1: 1.0000
  Fold 4 | Epoch 7/25 | Val Loss: 0.0032, Val F1: 1.0000
  Fold 4 | Epoch 8/25 | Val Loss: 0.0029, Val F1: 1.0000
  Fold 4 | Epoch 9/25 | Val Loss: 0.0030, Val F1: 1.0000
  Fold 4 | Epoch 10/25 | Val Loss: 0.0031, Val F1: 1.0000
  Fold 4 | Epoch 11/25 | Val Loss: 0.0033, Val F1: 1.0000
  Fold 4 | Epoch 12/25 | Val Loss: 0.0040, Val F1: 1.0000
  Fold 4 | Epoch 13/25 | Val Loss: 0.0041, Val F1: 1.0000
  Fold 4 | Epoch 14/25 | Val Loss: 0.0036, Val F1: 1.0000
  Fold 4 | Epoch 15/25 | Val Loss: 0.0034, Val F1: 1.0000
  Fold 4 | Epoch 16/25 | Val Loss: 0.0030, Val F1: 1.0000
  Fold 4 | Epoch 17/25 | Val Loss: 0.0031, Val F1: 1.0000
  Fold 4 | Epoch 18/25 | Val Loss: 0.0036, Val F1: 1.0000
  Fold 4 | Epoch 19/25 | Val Loss: 0.0036, Val F1: 1.0000
  Fold 4 | Epoch 20/25 | Val Loss: 0.0030, Val F1: 1.0000
  Fold 4 | Epoch 21/25 | Val Loss: 0.0032, Val F1: 1.0000
  Fold 4 | Epoch 22/25 | Val Loss: 0.0027, Val F1: 1.0000
  Fold 4 | Epoch 23/25 | Val Loss: 0.0028, Val F1: 1.0000
  Fold 4 | Epoch 24/25 | Val Loss: 0.0027, Val F1: 1.0000
  Fold 4 | Epoch 25/25 | Val Loss: 0.0029, Val F1: 1.0000

--- Fold 5/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 5 | Epoch 1/25 | Val Loss: 0.3845, Val F1: 0.8783
  Fold 5 | Epoch 2/25 | Val Loss: 0.2940, Val F1: 0.9103
  Fold 5 | Epoch 3/25 | Val Loss: 0.2594, Val F1: 0.9103
  Fold 5 | Epoch 4/25 | Val Loss: 0.2188, Val F1: 0.9103
  Fold 5 | Epoch 5/25 | Val Loss: 0.2121, Val F1: 0.9103
  Fold 5 | Epoch 6/25 | Val Loss: 0.2058, Val F1: 0.9103
  Fold 5 | Epoch 7/25 | Val Loss: 0.1669, Val F1: 0.9103
  Fold 5 | Epoch 8/25 | Val Loss: 0.1563, Val F1: 0.9103
  Fold 5 | Epoch 9/25 | Val Loss: 0.1423, Val F1: 0.9410
  Fold 5 | Epoch 10/25 | Val Loss: 0.1408, Val F1: 0.9410
  Fold 5 | Epoch 11/25 | Val Loss: 0.1320, Val F1: 0.9708
  Fold 5 | Epoch 12/25 | Val Loss: 0.1085, Val F1: 0.9708
  Fold 5 | Epoch 13/25 | Val Loss: 0.0990, Val F1: 0.9708
  Fold 5 | Epoch 14/25 | Val Loss: 0.1049, Val F1: 0.9708
  Fold 5 | Epoch 15/25 | Val Loss: 0.1058, Val F1: 0.9708
  Fold 5 | Epoch 16/25 | Val Loss: 0.1075, Val F1: 0.9708
  Fold 5 | Epoch 17/25 | Val Loss: 0.0997, Val F1: 0.9708
  Fold 5 | Epoch 18/25 | Val Loss: 0.1006, Val F1: 0.9708
  Fold 5 | Epoch 19/25 | Val Loss: 0.0968, Val F1: 0.9708
  Fold 5 | Epoch 20/25 | Val Loss: 0.0877, Val F1: 0.9708
  Fold 5 | Epoch 21/25 | Val Loss: 0.0851, Val F1: 0.9708
  Fold 5 | Epoch 22/25 | Val Loss: 0.0896, Val F1: 0.9708
  Fold 5 | Epoch 23/25 | Val Loss: 0.1058, Val F1: 0.9708
  Fold 5 | Epoch 24/25 | Val Loss: 0.0905, Val F1: 0.9708
  Fold 5 | Epoch 25/25 | Val Loss: 0.0930, Val F1: 0.9708

--- 5-Fold CV Summary ---
Mean Validation F1: 0.9772 ± 0.0329

Unfreezing for smalltcn: model.fc
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
Step 15/150 - Test Loss: 0.0473, Accuracy: 0.9833, F1: 0.9833
Step 30/150 - Test Loss: 0.0710, Accuracy: 0.9667, F1: 0.9666
Step 45/150 - Test Loss: 0.0896, Accuracy: 0.9500, F1: 0.9497
Step 60/150 - Test Loss: 0.1202, Accuracy: 0.9500, F1: 0.9497
Step 75/150 - Test Loss: 0.1255, Accuracy: 0.9500, F1: 0.9497
Step 90/150 - Test Loss: 0.1313, Accuracy: 0.9500, F1: 0.9497
Step 105/150 - Test Loss: 0.1469, Accuracy: 0.9500, F1: 0.9497
Step 120/150 - Test Loss: 0.1452, Accuracy: 0.9500, F1: 0.9497
Step 135/150 - Test Loss: 0.1284, Accuracy: 0.9500, F1: 0.9497
Step 150/150 - Test Loss: 0.1498, Accuracy: 0.9500, F1: 0.9497

Final evaluation on the model from the last iteration...

=== Final Test Results for smalltcn ===
Test Loss       : 0.1498
Test Accuracy   : 0.9500
Macro F1 score  : 0.9497
Confusion Matrix:
[[20  0  0]
 [ 3 17  0]
 [ 0  0 20]]

Saved final model to online_gesture_smalltcn.pth

